SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
360ONE, EQ, 25-Apr-2025,1018.25,1024.7,1024.7,965.8,968.85,971.7,980.83,1165532,11431.91,52827, 517249, 44.38
ABB, EQ, 25-Apr-2025,5688.5,5698.0,5708.5,5385.0,5480.0,5499.0,5492.6,638225,35055.13,73963, 337899, 52.94
ABCAPITAL, EQ, 25-Apr-2025,203.1,202.73,204.2,194.0,195.51,195.94,197.05,5773192,11375.81,36454, 2272050, 39.36
ADANIENSOL, EQ, 25-Apr-2025,961.7,978.0,981.0,905.9,909.2,914.35,938.29,5736784,53827.82,139303, 1247186, 21.74
ADANIENT, EQ, 25-Apr-2025,2442.5,2450.1,2459.5,2323.5,2346.0,2354.3,2362.6,1414809,33426.35,82782, 396051, 27.99
ADANIGREEN, EQ, 25-Apr-2025,968.95,974.0,975.85,903.7,914.95,912.55,923.33,6824718,63014.9,152696, 2041297, 29.91
ADANIPORTS, EQ, 25-Apr-2025,1236.4,1236.3,1243.4,1181.2,1189.5,1193.0,1198.87,3628854,43505.35,129403, 1723651, 47.50
ADANIPOWER, EQ, 25-Apr-2025,575.85,576.95,585.55,544.25,549.0,549.35,561.66,7765708,43616.61,127235, 2223543, 28.63
ALKEM, EQ, 25-Apr-2025,5201.2,5238.0,5238.0,4990.0,5040.0,5033.5,5055.65,78196,3953.32,15193, 24957, 31.92
AMBER, EQ, 25-Apr-2025,6388.0,6436.0,6470.0,6250.5,6375.0,6394.0,6361.96,339260,21583.58,56239, 96689, 28.50
AMBUJACEM, EQ, 25-Apr-2025,572.0,572.0,574.2,544.0,548.0,548.7,550.82,3491061,19229.36,52542, 1584011, 45.37
ANGELONE, EQ, 25-Apr-2025,2498.6,2498.6,2512.7,2305.1,2322.9,2328.4,2383.7,2044434,48733.14,117757, 406564, 19.89
APLAPOLLO, EQ, 25-Apr-2025,1629.9,1630.0,1646.9,1580.0,1600.0,1616.9,1610.37,574766,9255.87,31075, 293233, 51.02
APOLLOHOSP, EQ, 25-Apr-2025,7159.5,7169.5,7243.0,6898.0,6932.0,6953.0,7006.62,550158,38547.49,48287, 305197, 55.47
ASHOKLEY, EQ, 25-Apr-2025,230.62,230.69,233.0,223.24,225.12,225.04,226.66,6984672,15831.5,53906, 2649301, 37.93
ASIANPAINT, EQ, 25-Apr-2025,2464.4,2464.3,2468.7,2413.7,2425.7,2431.6,2432.8,702217,17083.56,60107, 372761, 53.08
ASTRAL, EQ, 25-Apr-2025,1391.3,1390.0,1399.5,1326.7,1344.8,1343.6,1354.55,632125,8562.44,42408, 246883, 39.06
AUBANK, EQ, 25-Apr-2025,681.05,681.0,681.0,662.4,671.0,675.15,671.48,4093320,27485.99,84108, 1373692, 33.56
AUROPHARMA, EQ, 25-Apr-2025,1257.8,1257.9,1268.9,1210.0,1217.1,1220.1,1225.8,780001,9561.26,33101, 226716, 29.07
AXISBANK, EQ, 25-Apr-2025,1207.1,1177.0,1179.9,1146.0,1165.3,1166.3,1162.38,17243807,200437.77,333692, 9521813, 55.22
BAJAJ-AUTO, EQ, 25-Apr-2025,8201.5,8225.0,8259.5,7965.0,8010.5,8034.0,8059.68,508224,40961.23,51578, 332039, 65.33
BAJAJFINSV, EQ, 25-Apr-2025,2105.0,2105.0,2125.0,2023.1,2045.0,2045.5,2057.39,1960343,40331.93,121923, 1042815, 53.20
BAJAJHLDNG, EQ, 25-Apr-2025,12379.0,12478.0,12585.0,11868.0,12151.0,12198.0,12320.56,57428,7075.45,21897, 20739, 36.11
BAJFINANCE, EQ, 25-Apr-2025,9301.0,9310.5,9344.5,8990.0,9080.5,9112.0,9122.64,1089354,99377.88,108445, 514885, 47.27
BANDHANBNK, EQ, 25-Apr-2025,170.73,170.73,171.76,163.52,165.5,165.45,167.15,7861418,13140.45,39326, 3001226, 38.18
BANKBARODA, EQ, 25-Apr-2025,252.01,251.55,253.76,245.01,246.1,246.79,247.45,12840481,31773.93,136731, 6664450, 51.90
BANKINDIA, EQ, 25-Apr-2025,118.57,118.57,118.57,113.7,115.24,115.29,115.79,10250155,11868.95,43032, 3529594, 34.43
BDL, EQ, 25-Apr-2025,1429.6,1435.0,1439.9,1373.0,1406.0,1413.6,1403.89,1844748,25898.27,84914, 579344, 31.41
BEL, EQ, 25-Apr-2025,305.7,306.8,307.8,293.7,297.0,297.6,298.57,20307004,60631.18,145183, 8825901, 43.46
BHARATFORG, EQ, 25-Apr-2025,1106.5,1105.6,1115.7,1080.8,1082.9,1088.5,1094.86,1392564,15246.6,82163, 682633, 49.02
BHARTIARTL, EQ, 25-Apr-2025,1845.6,1846.7,1861.7,1806.0,1815.0,1817.2,1822.78,4570083,83302.54,123799, 2877731, 62.97
BHEL, EQ, 25-Apr-2025,230.5,230.98,231.79,217.85,220.8,222.37,222.27,18081374,40189.04,93041, 6921716, 38.28
BIOCON, EQ, 25-Apr-2025,326.75,326.75,328.4,308.45,312.0,311.85,314.34,4326450,13599.59,51483, 1519342, 35.12
BLUESTARCO, EQ, 25-Apr-2025,1849.6,1858.0,1860.0,1728.2,1731.0,1739.2,1762.05,1530943,26975.97,131137, 819690, 53.54
