SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
360ONE, EQ, 25-Oct-2024,1035.85,1030.5,1045.95,982.0,1014.0,1012.15,1005.93,699929,7040.83,51313, 312981, 44.72
ABB, EQ, 25-Oct-2024,7648.1,7716.7,7737.35,7415.1,7532.9,7521.65,7534.94,287311,21648.72,53324, 103227, 35.93
ABCAPITAL, EQ, 25-Oct-2024,212.45,212.01,212.63,200.61,203.7,202.91,204.32,7653343,15637.33,43415, 4911428, 64.17
ADANIENSOL, EQ, 25-Oct-2024,976.35,975.0,975.75,905.1,919.0,919.35,933.83,1689777,15779.59,86337, 676824, 40.05
ADANIENT, EQ, 25-Oct-2024,2830.2,2845.0,2847.0,2654.7,2691.5,2693.45,2716.52,1954174,53085.48,125219, 642077, 32.86
ADANIGREEN, EQ, 25-Oct-2024,1692.4,1700.0,1718.9,1625.0,1641.0,1644.0,1652.82,707626,11695.81,84161, 304553, 43.04
ADANIPORTS, EQ, 25-Oct-2024,1354.4,1360.0,1368.0,1304.15,1323.0,1318.7,1318.68,2078274,27405.82,109779, 934327, 44.96
ADANIPOWER, EQ, 25-Oct-2024,604.85,605.7,612.3,585.1,591.5,592.3,594.87,2432785,14471.79,83004, 665926, 27.37
ALKEM, EQ, 25-Oct-2024,5960.95,5958.0,6008.25,5891.9,5944.95,5942.55,5946.2,93169,5540.01,25317, 33026, 35.45
AMBER, EQ, 25-Oct-2024,6255.2,6401.0,6550.0,5910.0,6117.0,6171.2,6131.15,2317963,142117.75,259028, 282355, 12.18
AMBUJACEM, EQ, 25-Oct-2024,558.9,556.05,561.0,545.2,552.35,552.7,551.25,1607719,8862.51,49287, 645266, 40.14
ANGELONE, EQ, 25-Oct-2024,2869.8,2885.0,2925.0,2760.3,2810.0,2798.8,2818.15,1417751,39954.32,101502, 293574, 20.71
APLAPOLLO, EQ, 25-Oct-2024,1491.85,1495.75,1508.7,1439.3,1456.0,1473.7,1464.77,250738,3672.74,31367, 106047, 42.29
APOLLOHOSP, EQ, 25-Oct-2024,6954.15,6954.15,6981.0,6876.05,6926.45,6944.85,6918.38,175261,12125.22,32140, 99611, 56.84
