SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
360ONE, EQ, 19-Aug-2024,1069.6,1078.25,1100.0,1078.25,1095.0,1098.05,1096.42,840353,9213.78,25413, 594143, 70.70
ABB, EQ, 19-Aug-2024,7911.2,7954.95,7984.4,7808.95,7830.0,7822.6,7864.29,140445,11045.0,19719, 58899, 41.94
ABCAPITAL, EQ, 19-Aug-2024,216.09,217.12,217.87,211.92,213.05,213.0,214.41,5702535,12226.83,45257, 2628787, 46.10
ADANIENSOL, EQ, 19-Aug-2024,1085.3,1089.8,1111.9,1089.8,1095.6,1092.55,1100.42,1782102,19610.64,70395, 797355, 44.74
ADANIENT, EQ, 19-Aug-2024,3108.8,3122.05,3134.3,3092.95,3107.0,3102.55,3113.97,557265,17353.05,35313, 150133, 26.94
ADANIGREEN, EQ, 19-Aug-2024,1831.0,1811.0,1909.9,1810.2,1902.2,1898.0,1876.29,1745998,32759.92,73983, 857145, 49.09
ADANIPORTS, EQ, 19-Aug-2024,1493.45,1500.95,1507.0,1490.0,1496.0,1496.45,1495.87,1343387,20095.27,60241, 534445, 39.78
ADANIPOWER, EQ, 19-Aug-2024,697.4,698.0,706.75,693.0,694.4,697.0,698.21,16369504,114292.8,166864, 7845756, 47.93
ALKEM, EQ, 19-Aug-2024,5681.95,5722.15,5764.65,5677.35,5739.95,5740.7,5722.81,202117,11566.77,32766, 119880, 59.31
AMBER, EQ, 19-Aug-2024,4143.5,4144.0,4215.0,4097.7,4180.8,4189.95,4170.11,171107,7135.34,24479, 101990, 59.61
AMBUJACEM, EQ, 19-Aug-2024,640.5,643.0,643.65,632.2,633.55,633.7,636.31,938492,5971.7,49653, 368778, 39.29
ANGELONE, EQ, 19-Aug-2024,2160.15,2195.0,2379.95,2175.25,2356.9,2341.2,2326.33,4187572,97416.91,215339, 982661, 23.47
APLAPOLLO, EQ, 19-Aug-2024,1407.55,1407.0,1407.55,1352.0,1358.9,1357.0,1378.89,1003809,13841.43,58080, 708078, 70.54
APOLLOHOSP, EQ, 19-Aug-2024,6686.9,6750.0,6756.9,6565.05,6720.05,6724.9,6665.42,398225,26543.39,36656, 187059, 46.97
ASHOKLEY, EQ, 19-Aug-2024,255.95,258.0,260.15,255.7,257.95,257.5,257.77,14623178,37694.45,79341, 6265704, 42.85
ASIANPAINT, EQ, 19-Aug-2024,3048.15,3053.95,3087.85,3038.35,3075.95,3076.3,3068.6,542858,16658.15,43936, 222931, 41.07
ASTRAL, EQ, 19-Aug-2024,1889.5,1904.2,1909.65,1871.0,1897.95,1882.75,1883.61,1593840,30021.66,93668, 974708, 61.15
AUBANK, EQ, 19-Aug-2024,613.2,614.1,622.55,610.0,622.55,615.25,613.99,2273232,13957.34,68072, 576087, 25.34
AUROPHARMA, EQ, 19-Aug-2024,1502.75,1502.1,1536.65,1490.3,1519.0,1519.2,1518.03,1472094,22346.79,58227, 477543, 32.44
AXISBANK, EQ, 19-Aug-2024,1166.85,1169.0,1171.3,1150.2,1155.0,1153.25,1157.22,6691823,77438.83,118636, 3886300, 58.08
BAJAJ-AUTO, EQ, 19-Aug-2024,9888.15,9926.95,9944.0,9759.3,9772.0,9770.65,9825.46,148301,14571.26,23971, 69117, 46.61
BAJAJFINSV, EQ, 19-Aug-2024,1549.9,1563.9,1563.9,1545.05,1551.0,1551.1,1551.5,940893,14597.98,84351, 589226, 62.62
