SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
360ONE, EQ, 26-Jul-2024,998.7,998.7,1008.5,992.8,1003.15,996.7,999.47,171301,1712.1,13352, 121929, 71.18
ABB, EQ, 26-Jul-2024,7623.8,7698.95,7870.0,7649.35,7849.0,7851.25,7789.45,237187,18475.56,35620, 108004, 45.54
ABCAPITAL, EQ, 26-Jul-2024,217.65,219.9,224.45,217.3,224.11,223.43,221.41,7018470,15539.69,46439, 3016703, 42.98
ADANIENSOL, EQ, 26-Jul-2024,1050.15,1063.05,1149.7,1040.05,1044.5,1051.95,1083.77,8182577,88680.03,199830, 3457242, 42.25
ADANIENT, EQ, 26-Jul-2024,2973.5,2995.0,3109.0,2988.1,3072.25,3080.5,3066.52,1942427,59564.9,111808, 678208, 34.92
ADANIGREEN, EQ, 26-Jul-2024,1820.5,1887.8,1903.65,1788.0,1797.95,1803.7,1839.0,2836113,52156.21,136569, 842829, 29.72
ADANIPORTS, EQ, 26-Jul-2024,1487.0,1495.9,1547.9,1490.0,1540.75,1542.75,1530.59,4500728,68887.65,229011, 1919022, 42.64
ADANIPOWER, EQ, 26-Jul-2024,695.2,700.0,727.8,698.6,713.6,712.65,713.36,5483714,39118.86,112935, 1705057, 31.09
ALKEM, EQ, 26-Jul-2024,5182.35,5209.95,5316.85,5189.25,5314.0,5289.85,5282.05,171272,9046.67,22536, 116675, 68.12
AMBER, EQ, 26-Jul-2024,4384.55,4430.0,4524.0,4353.0,4400.0,4380.4,4437.97,318945,14154.67,44162, 104782, 32.85
AMBUJACEM, EQ, 26-Jul-2024,675.9,676.05,691.45,676.05,685.55,686.4,685.88,1914855,13133.57,67894, 983509, 51.36
ANGELONE, EQ, 26-Jul-2024,2129.25,2129.25,2163.0,2115.95,2130.0,2129.65,2136.49,647513,13834.05,54433, 315569, 48.74
APLAPOLLO, EQ, 26-Jul-2024,1460.55,1460.55,1498.0,1455.4,1484.0,1484.35,1481.74,290289,4301.31,18953, 163624, 56.37
APOLLOHOSP, EQ, 26-Jul-2024,6385.8,6433.0,6679.95,6393.55,6650.0,6664.55,6590.89,432671,28516.86,48035, 198028, 45.77
ASHOKLEY, EQ, 26-Jul-2024,232.43,235.1,248.89,235.1,246.5,246.38,245.04,45804874,112241.47,221090, 14371426, 31.38
ASIANPAINT, EQ, 26-Jul-2024,2901.4,2902.2,2964.45,2900.7,2948.35,2950.15,2944.21,1359780,40034.74,85366, 880145, 64.73
ASTRAL, EQ, 26-Jul-2024,2174.25,2184.0,2237.55,2184.0,2226.5,2215.55,2212.63,260079,5754.58,19283, 125452, 48.24
AUBANK, EQ, 26-Jul-2024,631.65,621.0,652.35,620.55,650.9,650.4,642.07,4555752,29250.93,109430, 1573670, 34.54
AUROPHARMA, EQ, 26-Jul-2024,1362.8,1365.8,1389.0,1360.95,1388.0,1386.2,1377.35,862019,11872.98,38377, 391904, 45.46
AXISBANK, EQ, 26-Jul-2024,1175.9,1165.0,1183.15,1155.25,1176.0,1177.35,1172.13,18554648,217484.97,434545, 11818870, 63.70
BAJAJ-AUTO, EQ, 26-Jul-2024,9278.25,9319.0,9505.0,9268.45,9483.0,9492.9,9444.46,250956,23701.45,38940, 129322, 51.53
BAJAJFINSV, EQ, 26-Jul-2024,1571.95,1578.0,1592.75,1569.05,1584.4,1586.45,1583.3,2768936,43840.43,107847, 2006776, 72.47
BAJAJHLDNG, EQ, 26-Jul-2024,9409.85,9409.85,9564.4,9377.65,9470.1,9480.65,9475.38,17040,1614.61,6331, 6973, 40.92
BAJFINANCE, EQ, 26-Jul-2024,6647.75,6675.05,6808.4,6667.1,6799.5,6789.75,6766.26,1110184,75117.91,144585, 595151, 53.61
BANDHANBNK, EQ, 26-Jul-2024,185.83,185.1,193.25,184.75,192.6,192.5,189.39,14431603,27332.12,76177, 5250396, 36.38
BANKBARODA, EQ, 26-Jul-2024,245.35,246.0,250.7,244.05,249.75,249.7,247.32,16144925,39929.63,80792, 6701033, 41.51
BANKINDIA, EQ, 26-Jul-2024,118.78,118.85,120.39,118.21,119.2,119.37,119.27,7556629,9012.61,36109, 3237906, 42.85
BDL, EQ, 26-Jul-2024,1406.85,1410.1,1433.3,1406.15,1412.2,1412.5,1418.82,1160129,16460.2,66066, 564619, 48.67
BEL, EQ, 26-Jul-2024,301.45,303.8,310.5,302.0,310.45,309.9,307.64,24512844,75410.5,170966, 11050146, 45.08
BHARATFORG, EQ, 26-Jul-2024,1592.4,1604.6,1694.3,1604.6,1690.0,1684.9,1673.35,2755566,46110.22,85445, 1123920, 40.79
BHARTIARTL, EQ, 26-Jul-2024,1449.15,1450.25,1520.0,1449.15,1511.75,1514.4,1499.22,9564987,143399.9,315332, 5264352, 55.04
BHEL, EQ, 26-Jul-2024,311.55,313.5,318.25,310.75,316.6,317.3,315.19,16011265,50465.65,97790, 5859923, 36.60
BIOCON, EQ, 26-Jul-2024,361.85,366.0,376.8,363.35,368.5,368.5,369.91,9109767,33698.36,76210, 3163670, 34.73
BLUESTARCO, EQ, 26-Jul-2024,1663.75,1675.0,1720.0,1650.25,1717.0,1713.5,1693.62,241109,4083.47,26276, 138179, 57.31
