SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
360ONE, EQ, 10-Jul-2024,996.85,997.65,1022.25,996.0,1007.0,1008.2,1007.63,732777,7383.7,35862, 504542, 68.85
ABB, EQ, 10-Jul-2024,8591.0,8624.95,8624.95,8381.6,8544.9,8542.85,8513.44,178905,15230.97,38745, 67401, 37.67
ABCAPITAL, EQ, 10-Jul-2024,230.13,230.3,231.15,224.51,229.0,229.64,228.09,3143745,7170.71,36370, 1062436, 33.80
ADANIENSOL, EQ, 10-Jul-2024,1003.45,1004.75,1013.95,985.4,1003.0,1003.25,999.78,640805,6406.64,22400, 256523, 40.03
ADANIENT, EQ, 10-Jul-2024,3110.75,3120.1,3127.25,3063.4,3093.9,3096.0,3097.88,586710,18175.57,44240, 161531, 27.53
ADANIGREEN, EQ, 10-Jul-2024,1756.3,1766.7,1770.6,1732.15,1752.35,1755.65,1753.18,438959,7695.75,26643, 248218, 56.55
ADANIPORTS, EQ, 10-Jul-2024,1478.0,1492.0,1494.45,1460.0,1487.8,1487.8,1481.57,2082079,30847.5,84527, 537467, 25.81
ADANIPOWER, EQ, 10-Jul-2024,724.95,734.05,737.45,714.15,726.8,727.55,726.34,7194197,52254.25,105698, 3712094, 51.60
ALKEM, EQ, 10-Jul-2024,5324.15,5324.15,5338.0,5156.05,5232.0,5225.8,5205.52,303393,15793.2,29919, 196219, 64.67
AMBER, EQ, 10-Jul-2024,4567.95,4560.05,4600.0,4470.0,4559.0,4567.9,4520.65,143025,6465.66,16412, 69187, 48.37
AMBUJACEM, EQ, 10-Jul-2024,677.65,680.0,681.65,656.2,665.0,665.0,662.95,7590766,50323.09,83937, 5313484, 70.00
ANGELONE, EQ, 10-Jul-2024,2242.05,2230.0,2273.1,2201.1,2222.0,2220.45,2236.79,1069757,23928.21,74050, 420038, 39.26
APLAPOLLO, EQ, 10-Jul-2024,1554.25,1564.85,1586.95,1556.0,1568.5,1565.55,1571.17,590609,9279.48,37271, 344263, 58.29
APOLLOHOSP, EQ, 10-Jul-2024,6320.3,6320.3,6417.0,6301.15,6376.0,6375.7,6374.21,295890,18860.66,41030, 113553, 38.38
ASHOKLEY, EQ, 10-Jul-2024,228.28,228.5,229.28,221.25,226.0,225.97,225.62,10970675,24751.74,70878, 5283315, 48.16
ASIANPAINT, EQ, 10-Jul-2024,2905.0,2900.05,3014.5,2894.35,3000.0,2996.45,2970.31,2299950,68315.61,128651, 917674, 39.90
ASTRAL, EQ, 10-Jul-2024,2335.5,2339.0,2369.2,2292.4,2345.05,2349.5,2337.67,305366,7138.44,34034, 120317, 39.40
AUBANK, EQ, 10-Jul-2024,640.05,640.6,642.95,624.55,630.65,629.95,629.35,6039883,38011.89,121716, 3614961, 59.85
AUROPHARMA, EQ, 10-Jul-2024,1332.4,1335.0,1344.2,1306.0,1337.0,1337.1,1325.68,1296174,17183.12,56492, 663506, 51.19
AXISBANK, EQ, 10-Jul-2024,1289.4,1284.2,1294.0,1275.15,1291.05,1291.65,1287.01,9020489,116094.71,198328, 4807924, 53.30
BAJAJ-AUTO, EQ, 10-Jul-2024,9534.1,9550.0,9650.0,9451.95,9525.0,9542.45,9540.79,239607,22860.41,46819, 102109, 42.62
BAJAJFINSV, EQ, 10-Jul-2024,1581.6,1583.9,1589.0,1570.75,1583.0,1582.55,1581.98,1355610,21445.53,99379, 862609, 63.63
BAJAJHLDNG, EQ, 10-Jul-2024,9848.0,9839.95,9839.95,9690.0,9755.45,9767.8,9745.44,46700,4551.12,10805, 21300, 45.61
BAJFINANCE, EQ, 10-Jul-2024,7068.05,7068.0,7129.35,7021.0,7045.0,7054.95,7068.22,809714,57232.33,80417, 465004, 57.43
BANDHANBNK, EQ, 10-Jul-2024,200.76,201.52,201.56,190.05,192.4,192.43,193.76,24679628,47819.46,194034, 10680692, 43.28
BANKBARODA, EQ, 10-Jul-2024,261.7,263.5,263.5,254.55,256.95,256.55,257.75,18117284,46696.95,220925, 6923903, 38.22
BANKINDIA, EQ, 10-Jul-2024,123.66,124.0,124.3,119.0,122.5,122.47,121.39,12071610,14653.39,50641, 5265421, 43.62
