SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
360ONE, EQ, 09-Jan-2025,1175.85,1172.7,1172.7,1148.05,1165.0,1166.55,1161.85,305587,3550.47,29974, 127102, 41.59
ABB, EQ, 09-Jan-2025,6657.0,6638.0,6692.0,6457.5,6483.0,6482.45,6574.51,193962,12752.05,33048, 73754, 38.02
ABCAPITAL, EQ, 09-Jan-2025,178.91,179.0,179.03,173.0,174.29,173.52,175.15,2507589,4392.12,36301, 1007778, 40.19
ADANIENSOL, EQ, 09-Jan-2025,770.2,775.65,776.0,749.2,751.0,751.5,761.42,770057,5863.34,35840, 257707, 33.47
ADANIENT, EQ, 09-Jan-2025,2515.25,2517.0,2517.55,2469.5,2484.85,2477.9,2487.61,705838,17558.48,60127, 199720, 28.30
ADANIGREEN, EQ, 09-Jan-2025,988.95,989.5,1002.0,975.1,977.5,977.7,985.42,1237540,12195.02,58280, 385610, 31.16
ADANIPORTS, EQ, 09-Jan-2025,1152.3,1156.7,1156.7,1129.95,1135.9,1132.35,1137.76,1884725,21443.59,91973, 744361, 39.49
ADANIPOWER, EQ, 09-Jan-2025,504.95,507.0,508.8,496.3,498.0,497.9,502.3,1723426,8656.8,44593, 534349, 31.01
ALKEM, EQ, 09-Jan-2025,5561.7,5566.4,5582.6,5420.0,5420.6,5453.95,5501.34,55782,3068.76,14012, 22588, 40.49
AMBER, EQ, 09-Jan-2025,7791.05,7819.9,7921.0,7461.0,7765.75,7703.95,7699.32,698590,53786.65,94451, 160135, 22.92
AMBUJACEM, EQ, 09-Jan-2025,538.05,539.0,539.9,522.15,525.2,525.25,527.29,1332797,7027.74,37128, 653353, 49.02
ANGELONE, EQ, 09-Jan-2025,2653.65,2660.0,2688.0,2612.0,2628.0,2625.85,2655.68,1290101,34260.98,99625, 308877, 23.94
APLAPOLLO, EQ, 09-Jan-2025,1538.6,1530.0,1554.35,1524.1,1550.05,1550.8,1541.54,223277,3441.9,19219, 111873, 50.11
APOLLOHOSP, EQ, 09-Jan-2025,7142.65,7140.0,7163.7,6991.1,7102.0,7091.55,7092.48,305521,21669.0,46494, 107404, 35.15
ASHOKLEY, EQ, 09-Jan-2025,222.73,221.55,222.91,213.91,216.0,214.4,216.7,6499456,14084.12,64962, 2745853, 42.25
ASIANPAINT, EQ, 09-Jan-2025,2334.35,2341.9,2361.4,2321.3,2352.0,2350.2,2347.44,1362314,31979.48,109001, 765134, 56.16
ASTRAL, EQ, 09-Jan-2025,1553.25,1552.0,1558.0,1536.75,1555.0,1550.85,1547.0,526365,8142.87,29498, 354132, 67.28
AUBANK, EQ, 09-Jan-2025,566.45,566.95,573.4,563.45,571.6,570.05,568.27,3212356,18254.89,64089, 1886313, 58.72
AUROPHARMA, EQ, 09-Jan-2025,1281.65,1277.1,1294.85,1245.0,1249.0,1248.4,1272.19,872743,11102.99,43305, 378811, 43.40
AXISBANK, EQ, 09-Jan-2025,1074.95,1079.6,1080.15,1054.25,1064.0,1061.75,1063.67,9054190,96306.33,219823, 6406867, 70.76
BAJAJ-AUTO, EQ, 09-Jan-2025,8642.25,8719.95,8898.0,8692.1,8825.0,8835.85,8799.25,612457,53891.61,87400, 228533, 37.31
BAJAJFINSV, EQ, 09-Jan-2025,1697.0,1697.0,1700.5,1675.0,1689.0,1690.3,1685.61,1036731,17475.28,65105, 545924, 52.66
BAJAJHLDNG, EQ, 09-Jan-2025,11270.8,11250.0,11424.9,11117.65,11174.0,11168.9,11248.86,32000,3599.64,11260, 11460, 35.81
BAJFINANCE, EQ, 09-Jan-2025,7355.4,7338.45,7355.4,7236.0,7291.7,7277.45,7272.61,668141,48591.27,77798, 346621, 51.88
BANDHANBNK, EQ, 09-Jan-2025,151.72,151.5,152.9,148.5,148.8,148.91,150.85,8904498,13432.84,70586, 4310051, 48.40
BANKBARODA, EQ, 09-Jan-2025,232.95,231.6,233.15,229.7,230.98,231.04,231.46,5382497,12458.39,43347, 2047560, 38.04
BANKINDIA, EQ, 09-Jan-2025,100.11,100.0,100.16,98.36,98.45,98.68,99.22,4710225,4673.4,24080, 1867438, 39.65
BDL, EQ, 09-Jan-2025,1181.85,1177.0,1215.0,1167.1,1191.0,1203.25,1198.07,756049,9057.99,41076, 308710, 40.83
BEL, EQ, 09-Jan-2025,282.1,281.25,284.1,279.6,281.45,281.25,282.13,12715512,35873.83,145298, 6023852, 47.37
BHARATFORG, EQ, 09-Jan-2025,1248.55,1248.0,1254.45,1225.0,1226.4,1227.3,1241.22,636615,7901.8,37293, 371410, 58.34
BHARTIARTL, EQ, 09-Jan-2025,1599.2,1600.0,1620.2,1592.4,1607.8,1607.05,1605.42,4684859,75211.59,312415, 2971404, 63.43
BHEL, EQ, 09-Jan-2025,221.37,223.85,223.85,215.8,216.7,216.38,218.27,9403979,20525.84,63315, 3034095, 32.26
BIOCON, EQ, 09-Jan-2025,371.2,371.2,376.0,369.0,370.5,370.7,372.01,1698790,6319.68,27173, 443919, 26.13
BLUESTARCO, EQ, 09-Jan-2025,2105.65,2080.0,2108.9,2005.25,2021.35,2013.1,2044.2,495725,10133.62,40137, 217796, 43.93
BOSCHLTD, EQ, 09-Jan-2025,33014.75,33020.0,33225.0,32754.1,32899.9,32829.65,32921.75,23782,7829.45,6298, 16051, 67.49
BPCL, EQ, 09-Jan-2025,286.8,287.0,287.85,279.05,281.05,280.0,282.45,6215902,17557.12,98148, 3194190, 51.39
BRITANNIA, EQ, 09-Jan-2025,4859.9,4860.55,5050.0,4840.05,4922.0,4926.3,4943.34,832814,41168.82,94514, 414390, 49.76
BSE, EQ, 09-Jan-2025,5400.4,5400.4,5429.0,5191.05,5200.0,5205.25,5271.3,964500,50841.66,101115, 288738, 29.94
CAMS, EQ, 09-Jan-2025,4707.95,4707.0,4765.0,4651.2,4652.0,4662.0,4696.89,233968,10989.21,36801, 95552, 40.84
CANBK, EQ, 09-Jan-2025,97.14,97.15,97.38,95.54,95.88,95.74,96.24,19527220,18792.94,89667, 9003031, 46.11
CDSL, EQ, 09-Jan-2025,1722.4,1718.85,1723.5,1671.0,1674.0,1673.95,1694.91,1757818,29793.45,94692, 601700, 34.23
CGPOWER, EQ, 09-Jan-2025,694.6,694.5,696.8,673.0,676.45,678.15,685.58,1387356,9511.42,69293, 695892, 50.16
CHOLAFIN, EQ, 09-Jan-2025,1275.25,1280.0,1292.3,1266.65,1286.0,1288.2,1278.48,1603366,20498.66,44525, 1070491, 66.77
CIPLA, EQ, 09-Jan-2025,1494.9,1490.1,1499.4,1481.0,1488.45,1488.2,1489.85,995821,14836.21,63881, 532892, 53.51
COALINDIA, EQ, 09-Jan-2025,380.35,381.55,381.55,370.8,372.95,372.2,373.89,6247612,23359.06,113466, 3146482, 50.36
COCHINSHIP, EQ, 09-Jan-2025,1492.4,1492.3,1525.65,1461.55,1470.0,1474.3,1493.87,299199,4469.63,32316, 143804, 48.06
COFORGE, EQ, 09-Jan-2025,9558.0,9565.3,9609.85,9252.55,9287.0,9283.0,9393.1,249932,23476.36,55299, 115637, 46.27
COLPAL, EQ, 09-Jan-2025,2789.75,2798.95,2939.5,2776.6,2879.05,2890.6,2902.3,1892039,54912.72,108873, 951402, 50.28
CONCOR, EQ, 09-Jan-2025,756.75,759.75,763.1,750.3,757.45,758.2,757.42,1266516,9592.89,43873, 801186, 63.26
CROMPTON, EQ, 09-Jan-2025,369.5,369.5,371.1,366.3,370.45,370.2,369.47,1415293,5229.05,23659, 929634, 65.68
CUMMINSIND, EQ, 09-Jan-2025,3163.9,3164.1,3172.7,3088.4,3104.0,3108.5,3121.27,762592,23802.57,57830, 532525, 69.83
DABUR, EQ, 09-Jan-2025,513.75,514.0,530.9,511.55,520.75,521.15,522.51,4084746,21343.07,73299, 1569700, 38.43
DALBHARAT, EQ, 09-Jan-2025,1800.1,1795.0,1813.4,1775.8,1806.8,1802.3,1801.49,424042,7639.1,31773, 255081, 60.15
DELHIVERY, EQ, 09-Jan-2025,334.75,336.1,341.7,334.15,334.15,336.35,337.99,890777,3010.72,13248, 408107, 45.81
DIVISLAB, EQ, 09-Jan-2025,5868.4,5861.7,5905.55,5811.75,5815.0,5824.55,5840.12,98271,5739.14,19447, 47815, 48.66
DIXON, EQ, 09-Jan-2025,16905.85,16901.1,17200.0,16706.7,16800.0,16852.7,16906.86,607211,102660.31,118784, 266422, 43.88
DLF, EQ, 09-Jan-2025,802.6,803.6,804.0,778.8,782.0,780.65,787.06,2395731,18855.78,71210, 1162655, 48.53
DMART, EQ, 09-Jan-2025,3843.0,3853.5,3860.0,3790.1,3811.35,3813.8,3813.89,727974,27764.1,47424, 498514, 68.48
DRREDDY, EQ, 09-Jan-2025,1370.75,1380.0,1382.95,1364.1,1372.0,1371.6,1374.41,1607980,22100.27,84222, 894402, 55.62
EICHERMOT, EQ, 09-Jan-2025,5163.2,5186.3,5195.85,5105.0,5153.55,5139.9,5140.83,239408,12307.57,53390, 119900, 50.08
FEDERALBNK, EQ, 09-Jan-2025,195.5,195.5,196.0,192.2,193.45,193.44,193.54,6131064,11866.03,79987, 3384668, 55.21
FORCEMOT, EQ, 09-Jan-2025,6853.25,6882.0,6917.15,6525.0,6565.0,6544.2,6669.2,27233,1816.22,7828, 13186, 48.42
FORTIS, EQ, 09-Jan-2025,723.9,723.9,725.0,702.0,710.1,713.25,710.62,1000535,7109.95,57023, 480830, 48.06
GAIL, EQ, 09-Jan-2025,190.58,190.4,190.87,182.33,183.3,183.02,185.69,14447702,26827.23,116147, 8244097, 57.06
GLENMARK, EQ, 09-Jan-2025,1627.9,1627.9,1635.45,1587.5,1589.9,1593.3,1611.75,349155,5627.52,24213, 171533, 49.13
GMRAIRPORT, EQ, 09-Jan-2025,76.81,77.36,77.36,75.86,76.09,76.08,76.52,5515487,4220.56,22684, 2798169, 50.73
GODFRYPHLP, EQ, 09-Jan-2025,4869.35,4869.35,4880.65,4710.0,4720.0,4720.7,4764.87,32213,1534.91,10233, 16109, 50.01
GODREJCP, EQ, 09-Jan-2025,1156.25,1153.1,1198.45,1150.4,1180.3,1181.1,1184.0,1276198,15110.24,67404, 410300, 32.15
GODREJPROP, EQ, 09-Jan-2025,2564.25,2570.0,2572.5,2489.3,2499.85,2495.9,2522.74,441535,11138.77,32644, 201278, 45.59
GRASIM, EQ, 09-Jan-2025,2435.75,2435.05,2438.8,2396.4,2414.0,2410.4,2413.17,766796,18504.1,87249, 517962, 67.55
GVT&D, EQ, 09-Jan-2025,1991.15,1999.0,2028.0,1975.0,1997.0,1990.2,1988.76,683580,13594.74,18794, 597809, 87.45
HAL, EQ, 09-Jan-2025,4109.8,4117.0,4133.35,4057.2,4085.95,4097.35,4102.52,1134421,46539.82,87005, 552565, 48.71
HAVELLS, EQ, 09-Jan-2025,1643.7,1643.7,1648.5,1616.05,1630.0,1630.2,1632.69,1034497,16890.16,46156, 648958, 62.73
